branch,file_path,also_appears_in,spreadsheet_row,column,severity,finding
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'design', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'composting', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,11,L,WARN,"policy_lifecycle_phases_list (L) lists 13 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,11,O,ERROR,policy_score (O)=0.69 does not equal (G+I+K+M)/4 = (0.75+1.0+1.0+0.5)/4 = 0.812.
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'protección al consumidor (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'aduanas (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'salud (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'empaques PET / retail commerce' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'consumer protection (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'customs (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'health (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,J,WARN,"policy_sectors_list (J) entry 'PET packaging' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'diseño', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'reciclaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'compostaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'fuga ambiental / production', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'design', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'composting', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,L,WARN,"policy_lifecycle_phases_list (L) lists 13 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,12,O,ERROR,policy_score (O)=0.69 does not equal (G+I+K+M)/4 = (0.75+1.0+1.0+0.5)/4 = 0.812.
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'protección al consumidor (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'aduanas (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'salud (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'empaques PET / retail commerce' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'consumer protection (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'customs (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'health (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,J,WARN,"policy_sectors_list (J) entry 'PET packaging' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'diseño', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'reciclaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'compostaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'fuga ambiental / production', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'design', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'composting', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,L,WARN,"policy_lifecycle_phases_list (L) lists 13 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,13,O,ERROR,policy_score (O)=0.85 does not equal (G+I+K+M)/4 = (0.75+1.0+1.0+0.5)/4 = 0.812.
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'protección al consumidor (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'aduanas (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'salud (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'empaques PET / retail commerce' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'consumer protection (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'customs (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'health (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,J,WARN,"policy_sectors_list (J) entry 'PET packaging' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'diseño', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'reciclaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'compostaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'fuga ambiental / production', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'design', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'composting', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,L,WARN,"policy_lifecycle_phases_list (L) lists 13 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,14,O,ERROR,policy_score (O)=0.69 does not equal (G+I+K+M)/4 = (0.75+1.0+1.0+0.5)/4 = 0.812.
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'protección al consumidor (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'aduanas (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'salud (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'empaques PET / retail commerce' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'consumer protection (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'customs (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'health (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,J,WARN,"policy_sectors_list (J) entry 'PET packaging' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'diseño', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'reciclaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'compostaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'fuga ambiental / production', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'design', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'composting', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,L,WARN,"policy_lifecycle_phases_list (L) lists 13 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,15,O,ERROR,policy_score (O)=0.69 does not equal (G+I+K+M)/4 = (0.75+1.0+1.0+0.5)/4 = 0.812.
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'protección al consumidor (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'aduanas (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'salud (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'empaques PET / retail commerce' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'consumer protection (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'customs (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'health (MINSA)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,J,WARN,"policy_sectors_list (J) entry 'PET packaging' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'producción', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'diseño', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'consumo', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'reciclaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'compostaje', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'disposición', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'fuga ambiental / production', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'design', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'composting', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,L,WARN,"policy_lifecycle_phases_list (L) lists 13 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,16,O,ERROR,policy_score (O)=0.85 does not equal (G+I+K+M)/4 = (0.75+1.0+1.0+0.5)/4 = 0.812.
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,17,J,WARN,"policy_sectors_list (J) entry 'protección al consumidor (INDECOPI)' is not lower case (Coding Rules require lower case, comma-separated)."
cursor/peru-ds-006-2019-4p-index-d350,output/peru-ds-006-2019-minam/Peru_DS_006_2019_MINAM_4P_Index_Coding.xlsx,,17,J,WARN,"policy_sectors_list (J) entry 'aduanas (SUNAT)' is not lower case (Coding Rules require lower case, comma-separated)."
